time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q0,q1,q2,q3,omega_x,omega_y,omega_z,mass,altitude,ground_range,alpha,beta,mach,fin_cmd_1,fin_cmd_2,fin_cmd_3,fin_cmd_4,fin_act_1,fin_act_2,fin_act_3,fin_act_4,force_x,force_y,force_z,accel_x,accel_y,accel_z,lat,lon,alt_msl
0.210000,4393518.890787,4259900.658487,1795676.477133,-1.701076,-1.649283,15.186444,0.99139415,0.01039744,0.13049008,-0.00136862,0.09976291,-0.00180151,0.00001906,12.6508,0.1682,1.3572,0.13008421,0.00259440,0.042409,0.00000000,0.00000000,0.00000000,0.00000000,-0.00193925,-0.00096963,0.00000000,-0.00290888,1051.7810,-0.0081,-0.4707,85.677354,-0.199313,-9.507771,16.45748426,44.11536100,1200.1682
0.220000,4393518.873363,4259900.641594,1795676.633117,-1.783624,-1.729314,16.008733,0.99139018,0.01089150,0.13047922,-0.00143363,0.09972100,-0.00231507,0.00002611,12.6460,0.1878,1.5054,0.12924516,0.00270663,0.044804,0.00000000,0.00000000,0.00000000,0.00000000,-0.00193925,-0.00096963,0.00000000,-0.00290888,1077.6149,-0.0106,-0.5826,87.751504,-0.208950,-9.516482,16.45748560,44.11536100,1200.1878
0.230000,4393518.855115,4259900.623901,1795676.797308,-1.866142,-1.809315,16.833028,0.99138634,0.01138534,0.13046551,-0.00149861,0.09967497,-0.00294133,0.00003542,12.6412,0.2088,1.6619,0.12840988,0.00281729,0.047224,0.00000000,0.00000000,0.00000000,0.00000000,-0.00193925,-0.00096963,0.00000000,-0.00290888,1064.6521,-0.0137,-0.7144,86.758160,-0.218631,-9.526781,16.45748702,44.11536100,1200.2088
0.240000,4393518.836040,4259900.605407,1795676.969813,-1.948776,-1.889429,17.667839,0.99138271,0.01187894,0.13044835,-0.00156354,0.09962491,-0.00369916,0.00004752,12.6363,0.2309,1.8265,0.12762762,0.00292753,0.049650,0.00000000,0.00000000,0.00000000,0.00000000,-0.00193925,-0.00096963,0.00000000,-0.00290888,1090.4729,-0.0175,-0.8676,88.833588,-0.228361,-9.538789,16.45748851,44.11536100,1200.2309
0.250000,4393518.816140,4259900.586113,1795677.150666,-2.031362,-1.969495,18.504648,0.99137938,0.01237228,0.13042703,-0.00162842,0.09957108,-0.00460863,0.00006306,12.6315,0.2543,1.9994,0.12682816,0.00303583,0.052106,0.00000000,0.00000000,0.00000000,0.00000000,-0.00193925,-0.00096963,0.00000000,-0.00290888,1090.4221,-0.0221,-1.0459,88.862403,-0.238153,-9.552806,16.45749007,44.11536100,1200.2543
0.260000,4393518.795413,4259900.566017,1795677.339941,-2.114014,-2.049625,19.350282,0.99137645,0.01286535,0.13040074,-0.00169324,0.09951383,-0.00569241,0.00008277,12.6265,0.2790,2.1807,0.12606929,0.00314360,0.054568,0.00000000,0.00000000,0.00000000,0.00000000,-0.00193925,-0.00096963,0.00000000,-0.00290888,1103.3026,-0.0276,-1.2506,89.915618,-0.248013,-9.568937,16.45749171,44.11536100,1200.2790
0.270000,4393518.773860,4259900.545121,1795677.537673,-2.196563,-2.129656,20.196205,0.99137405,0.01335808,0.13036858,-0.00175797,0.09943369,-0.00697088,0.00011146,12.6216,0.3049,2.3704,0.12529887,0.00324962,0.057055,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1103.2513,-0.0351,-1.4865,89.944969,-0.258023,-9.587579,16.45749342,44.11536100,1200.3049
0.280000,4393518.751482,4259900.523425,1795677.743866,-2.279001,-2.209579,21.042418,0.99137231,0.01385046,0.13032949,-0.00182259,0.09937131,-0.00847765,0.00014223,12.6167,0.3321,2.5685,0.12456737,0.00335516,0.059543,0.00000000,0.00000000,0.00000000,0.00000000,-0.00193925,-0.00096963,0.00000000,-0.00290888,1103.1755,-0.0421,-1.7521,89.972262,-0.267985,-9.608611,16.45749521,44.11536100,1200.3321
0.290000,4393518.728280,4259900.500930,1795677.958522,-2.361348,-2.289412,21.890613,0.99137140,0.01434253,0.13028229,-0.00188712,0.09930748,-0.01023653,0.00018013,12.6118,0.3606,2.7750,0.12386598,0.00346020,0.062032,0.00000000,0.00000000,0.00000000,0.00000000,-0.00193925,-0.00096963,0.00000000,-0.00290888,1103.0898,-0.0513,-2.0525,89.998709,-0.278119,-9.632452,16.45749708,44.11536100,1200.3606
0.300000,4393518.704254,4259900.477635,1795678.181747,-2.443875,-2.369422,22.756158,0.99137148,0.01483421,0.13022566,-0.00195151,0.09921075,-0.01227372,0.00023281,12.6068,0.3905,2.9900,0.12317711,0.00356432,0.064527,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1115.9324,-0.0634,-2.3914,91.051157,-0.288483,-9.659409,16.45749902,44.11536100,1200.3905
0.310000,4393518.679403,4259900.453542,1795678.413646,-2.526287,-2.449320,23.623670,0.99137275,0.01532541,0.13015811,-0.00201571,0.09910943,-0.01462991,0.00029639,12.6017,0.4216,3.2135,0.12241257,0.00366488,0.067072,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1128.7240,-0.0762,-2.7745,92.100259,-0.298894,-9.689942,16.45750104,44.11536100,1200.4216
0.320000,4393518.653729,4259900.428650,1795678.654221,-2.608540,-2.529065,24.491442,0.99137543,0.01581612,0.13007799,-0.00207969,0.09900428,-0.01734004,0.00037259,12.5967,0.4541,3.4457,0.12165463,0.00376421,0.069622,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1128.6188,-0.0911,-3.2017,92.126140,-0.309455,-9.724050,16.45750314,44.11536100,1200.4541
0.330000,4393518.627233,4259900.402962,1795678.903442,-2.690463,-2.608490,25.350916,0.99137975,0.01630631,0.12998345,-0.00214342,0.09889622,-0.02043978,0.00046328,12.5917,0.4880,3.6865,0.12090480,0.00386240,0.072174,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1128.4615,-0.1081,-3.6751,92.147284,-0.320182,-9.761923,16.45750531,44.11536100,1200.4880
0.340000,4393518.599920,4259900.376480,1795679.161241,-2.772211,-2.687746,26.210637,0.99138598,0.01679600,0.12987246,-0.00220685,0.09878633,-0.02396509,0.00057047,12.5868,0.5232,3.9359,0.12019553,0.00396056,0.074701,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1115.4122,-0.1273,-4.1934,91.143894,-0.331083,-9.803466,16.45750757,44.11536100,1200.5232
0.350000,4393518.571789,4259900.349207,1795679.427689,-2.853937,-2.766982,27.079128,0.99139441,0.01728516,0.12974281,-0.00226995,0.09867580,-0.02795901,0.00069647,12.5817,0.5597,4.1938,0.11947645,0.00405716,0.077228,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1128.1649,-0.1492,-4.7627,92.190430,-0.342185,-9.849176,16.45750990,44.11536100,1200.5597
0.360000,4393518.542842,4259900.321141,1795679.702824,-2.935438,-2.846001,27.946107,0.99140534,0.01777381,0.12959207,-0.00233267,0.09856601,-0.03246538,0.00084378,12.5767,0.5976,4.4604,0.11870344,0.00415066,0.079781,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1127.9593,-0.1741,-5.3904,92.206991,-0.353517,-9.899666,16.45751231,44.11536100,1200.5976
0.370000,4393518.513082,4259900.292288,1795679.986578,-3.016542,-2.924636,28.803019,0.99141911,0.01826197,0.12941759,-0.00239496,0.09845850,-0.03752452,0.00101500,12.5718,0.6369,4.7357,0.11791627,0.00424239,0.082330,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,0.00000000,-0.00290888,1114.8411,-0.2019,-6.0737,91.195593,-0.365088,-9.954728,16.45751479,44.11536100,1200.6369
0.380000,4393518.482512,4259900.262650,1795680.278851,-3.097280,-3.002918,29.651577,0.99143608,0.01874966,0.12921653,-0.00245675,0.09835496,-0.04317522,0.00121281,12.5668,0.6776,5.0195,0.11714129,0.00433331,0.084849,0.04897272,0.05199317,-0.03875782,-0.04177827,-0.00096963,-0.00096963,0.00000000,-0.00290888,1101.7313,-0.2329,-6.8086,90.183236,-0.376901,-10.014062,16.45751736,44.11536100,1200.6776
0.390000,4393518.451137,4259900.232230,1795680.579610,-3.177858,-3.081047,30.501976,0.99145663,0.01923690,0.12898584,-0.00251798,0.09825721,-0.04946009,0.00144017,12.5619,0.7195,5.3118,0.11636037,0.00442284,0.087344,0.04897272,0.05199317,-0.03875782,-0.04177827,-0.00096963,-0.00096963,0.00000000,-0.00290888,1101.4993,-0.2672,-7.5965,90.194729,-0.388973,-10.077806,16.45752000,44.11536100,1200.7195
0.400000,4393518.418956,4259900.201030,1795680.888891,-3.258207,-3.158957,31.350785,0.99148117,0.01972374,0.12872227,-0.00257858,0.09816725,-0.05642631,0.00170030,12.5570,0.7628,5.6125,0.11552478,0.00450913,0.089844,0.04897272,0.05199317,-0.03875782,-0.04177827,-0.00096963,-0.00096963,0.00000000,-0.00290888,1114.1135,-0.3051,-8.4459,91.228574,-0.401343,-10.146642,16.45752272,44.11536100,1200.7628
0.410000,4393518.385974,4259900.169052,1795681.206592,-3.338161,-3.236486,32.189424,0.99151011,0.02021024,0.12842233,-0.00263848,0.09808714,-0.06411182,0.00199636,12.5522,0.8075,5.9218,0.11464016,0.00459232,0.092340,0.04897272,0.05199317,-0.03875782,-0.04177827,-0.00096963,-0.00096963,0.00000000,-0.00290888,1087.9863,-0.3470,-9.3550,89.175689,-0.414021,-10.220462,16.45752551,44.11536100,1200.8075
0.420000,4393518.352193,4259900.136300,1795681.532679,-3.417943,-3.313854,33.028169,0.99154389,0.02069646,0.12808235,-0.00269757,0.09801911,-0.07255808,0.00233174,12.5473,0.8534,6.2394,0.11372870,0.00467324,0.094806,0.06099230,0.06524020,-0.05363058,-0.05787847,-0.00096963,-0.00096963,0.00000000,-0.00290888,1087.6950,-0.3926,-10.3162,89.179537,-0.427002,-10.298673,16.45752838,44.11536100,1200.8534
0.430000,4393518.317616,4259900.102776,1795681.867155,-3.497573,-3.391077,33.866987,0.99158299,0.02118248,0.12769843,-0.00275577,0.09796554,-0.08180783,0.00271001,12.5424,0.9007,6.5654,0.11274461,0.00474997,0.097272,0.06099230,0.06524020,-0.05363058,-0.05787847,-0.00096963,-0.00096963,0.00000000,-0.00290888,1087.3817,-0.4423,-11.3378,89.180797,-0.440327,-10.381970,16.45753133,44.11536100,1200.9007
0.440000,4393518.282243,4259900.068480,1795682.209985,-3.576989,-3.468099,34.695634,0.99162782,0.02166839,0.12726680,-0.00281298,0.09792965,-0.09169869,0.00312789,12.5376,0.9492,6.8998,0.11168031,0.00482206,0.099738,0.06099230,0.06524020,-0.05363058,-0.05787847,-0.00096963,-0.00096963,0.00000000,-0.00290888,1087.0187,-0.4965,-12.4192,89.176793,-0.454010,-10.470320,16.45753435,44.11536100,1200.9492
0.450000,4393518.246076,4259900.033413,1795682.561034,-3.656442,-3.545165,35.514174,0.99167863,0.02215430,0.12678509,-0.00286911,0.09791363,-0.10195707,0.00357759,12.5329,0.9991,7.2425,0.11056676,0.00489072,0.102175,0.06099230,0.06524020,-0.05363058,-0.05787847,-0.00096963,-0.00096963,0.00000000,-0.00290888,1061.0089,-0.5314,-12.9783,87.125077,-0.466172,-10.517289,16.45753745,44.11536100,1200.9991
0.460000,4393518.209116,4259899.997575,1795682.920269,-3.735622,-3.622549,36.332908,0.99173423,0.02266892,0.12625687,-0.00292198,0.10923629,-0.11031247,0.00631316,12.5282,1.0503,7.5933,0.10940513,0.00495587,0.104583,0.07072842,0.07568797,-0.06365986,-0.06861942,-0.00096963,-0.00096963,-0.05720801,-0.00290888,1060.8422,-1.0986,-13.9962,87.133723,-0.521394,-10.601100,16.45754062,44.11536100,1201.0503
0.470000,4393518.171365,4259899.960968,1795683.287693,-3.814493,-3.698888,37.151851,0.99179178,0.02320360,0.12570538,-0.00296990,0.10553683,-0.11116112,0.00674336,12.5234,1.1027,7.9524,0.10815895,0.00499903,0.106991,0.07072842,0.07568797,-0.06365986,-0.06861942,0.06302578,0.06496503,-0.05623839,-0.05914727,1060.6441,-0.5749,-16.3388,87.139429,-0.489950,-10.790827,16.45754386,44.11536100,1201.1027
0.480000,4393518.132825,4259899.923596,1795683.663307,-3.893686,-3.775507,37.969237,0.99184969,0.02371991,0.12514985,-0.00301339,0.10173200,-0.11191016,0.00718823,12.5187,1.1563,8.3196,0.10684770,0.00504292,0.109400,0.07072842,0.07568797,-0.06365986,-0.06861942,0.06302578,0.06496503,-0.05623839,-0.05914727,1060.4712,-0.6067,-16.9074,87.147017,-0.502502,-10.838990,16.45754718,44.11536100,1201.1563
0.490000,4393518.093490,4259899.885457,1795684.047078,-3.973232,-3.852450,38.786816,0.99190793,0.02421736,0.12459081,-0.00305231,0.09744803,-0.11247441,0.00772144,12.5140,1.2112,8.6949,0.10555384,0.00507855,0.111804,0.07072842,0.07568797,-0.06365986,-0.06861942,0.06302578,0.06496503,-0.05623839,-0.05914727,1047.3571,-0.6384,-17.4779,86.120398,-0.514693,-10.887363,16.45755057,44.11536100,1201.2112
0.500000,4393518.053360,4259899.846547,1795684.439044,-4.052910,-3.929574,39.604563,0.99196587,0.02469999,0.12403271,-0.00308536,0.09595051,-0.11154757,0.00869347,12.5092,1.2674,9.0784,0.10427187,0.00510522,0.114209,0.07607998,0.08197509,-0.06844726,-0.07434237,0.07272205,0.06496503,-0.06690429,-0.06884354,1060.1184,-0.7886,-18.3965,87.161533,-0.536095,-10.963581,16.45755404,44.11536100,1201.2674
0.510000,4393518.012432,4259899.806865,1795684.839136,-4.132716,-4.006770,40.413885,0.99202284,0.02517574,0.12347949,-0.00311245,0.09442880,-0.11043771,0.00969839,12.5045,1.3249,9.4701,0.10300345,0.00511890,0.116615,0.07607998,0.08197509,-0.06844726,-0.07434237,0.07272205,0.06496503,-0.06690429,-0.06884354,1046.9992,-0.8236,-18.9841,86.133544,-0.548170,-11.013346,16.45755758,44.11536100,1201.3249
0.520000,4393517.970704,4259899.766411,1795685.247322,-4.212883,-4.084099,41.223378,0.99207875,0.02563765,0.12293352,-0.00313384,0.09016273,-0.10857549,0.01019095,12.4999,1.3835,9.8699,0.10178353,0.00512258,0.118996,0.07607998,0.08197509,-0.06844726,-0.07434237,0.07272205,0.07563093,-0.06690429,-0.06884354,1046.8185,-0.7283,-19.7053,86.140012,-0.549568,-11.073788,16.45756119,44.11536100,1201.3835
0.530000,4393517.928173,4259899.725183,1795685.663604,-4.293400,-4.161690,42.033038,0.99213351,0.02607847,0.12239727,-0.00314986,0.08579662,-0.10649340,0.01069121,12.4952,1.4434,10.2777,0.10059029,0.00511885,0.121378,0.07607998,0.08197509,-0.06844726,-0.07434237,0.07272205,0.07563093,-0.06690429,-0.06884354,1046.6354,-0.7570,-20.3021,86.146482,-0.560483,-11.124277,16.45756487,44.11536100,1201.4434
0.540000,4393517.884835,4259899.683177,1795686.087983,-4.374309,-4.239471,42.844587,0.99218680,0.02650223,0.12187282,-0.00316186,0.08320113,-0.10379349,0.01082543,12.4905,1.5046,10.6937,0.09943005,0.00510642,0.123761,0.07565507,0.08217394,-0.07032107,-0.07683994,0.07272205,0.07563093,-0.06690429,-0.07563093,1046.4499,-0.6957,-20.9973,86.153063,-0.563879,-11.182624,16.45756863,44.11536100,1201.5046
0.550000,4393517.840686,4259899.640393,1795686.520496,-4.455536,-4.317467,43.656306,0.99223828,0.02691309,0.12136236,-0.00317123,0.08055568,-0.10084247,0.01095404,12.4858,1.5669,11.1177,0.09830005,0.00508949,0.126149,0.07565507,0.08217394,-0.07032107,-0.07683994,0.07272205,0.07563093,-0.06690429,-0.07563093,1059.1672,-0.7200,-21.6104,87.193319,-0.573878,-11.234360,16.45757246,44.11536100,1201.5669
0.560000,4393517.795723,4259899.596828,1795686.961110,-4.537067,-4.395549,44.468212,0.99228784,0.02730573,0.12086823,-0.00317830,0.07584639,-0.09721454,0.01067237,12.4811,1.6305,11.5498,0.09720908,0.00506936,0.128538,0.07565507,0.08217394,-0.07032107,-0.07683994,0.07272205,0.08241833,-0.06690429,-0.07563093,1046.1055,-0.6480,-22.3307,86.169229,-0.575811,-11.294658,16.45757637,44.11536100,1201.6305
0.570000,4393517.749942,4259899.552480,1795687.409896,-4.619091,-4.474009,45.287147,0.99233540,0.02767463,0.12039286,-0.00318344,0.07103769,-0.09330644,0.01036801,12.4764,1.6953,11.9900,0.09615882,0.00504883,0.130927,0.07565507,0.08217394,-0.07032107,-0.07683994,0.07272205,0.08241833,-0.06690429,-0.07563093,1058.7830,-0.6690,-22.9625,87.208020,-0.584737,-11.347828,16.45758035,44.11536100,1201.6953
0.580000,4393517.703342,4259899.507348,1795687.866819,-4.701075,-4.552336,46.097657,0.99238083,0.02801929,0.11993766,-0.00318665,0.06613088,-0.08911437,0.01004062,12.4717,1.7613,12.4384,0.09514018,0.00502652,0.133337,0.07365853,0.07985920,-0.06996448,-0.07616515,0.07272205,0.08241833,-0.06690429,-0.07563093,1045.6824,-0.6901,-23.6081,86.180734,-0.593202,-11.402050,16.45758440,44.11536100,1201.7613
0.590000,4393517.655919,4259899.461432,1795688.331884,-4.783561,-4.631051,46.916925,0.99242405,0.02833922,0.11950407,-0.00318797,0.06112668,-0.08463370,0.00968978,12.4670,1.8285,12.8949,0.09418722,0.00500426,0.135723,0.07365853,0.07985920,-0.06996448,-0.07616515,0.07272205,0.08241833,-0.06690429,-0.07563093,1045.4860,-0.7111,-24.2589,86.188482,-0.601184,-11.456651,16.45758852,44.11536100,1201.8285
0.600000,4393517.607670,4259899.414727,1795688.805158,-4.866282,-4.709898,47.738085,0.99246495,0.02863393,0.11909354,-0.00318741,0.05602452,-0.07985701,0.00931490,12.4622,1.8970,13.3595,0.09326628,0.00498033,0.138134,0.07365853,0.07985920,-0.06996448,-0.07616515,0.07272205,0.08241833,-0.06690429,-0.07563093,1058.1878,-0.7322,-24.9265,87.231736,-0.608686,-11.512553,16.45759272,44.11536100,1201.8970
0.610000,4393517.558594,4259899.367235,1795689.286611,-4.948898,-4.788561,48.552544,0.99250340,0.02890291,0.11870756,-0.00318499,0.05094298,-0.07478315,0.00893918,12.4575,1.9667,13.8323,0.09239334,0.00495562,0.140551,0.07365853,0.07985920,-0.06996448,-0.07616515,0.07272205,0.08241833,-0.06690429,-0.07563093,1057.9842,-0.7534,-25.6078,87.240041,-0.615693,-11.569494,16.45759699,44.11536100,1201.9667
